data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
28/05/2021;12:28:00;68;Acidente sem VITIMA;336;BR-101/SC;Sul;Colisão - Traseira;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0
28/05/2021;15:16:00;91;Acidente sem VITIMA;404;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
29/05/2021;00:18:00;1;Acidente com VITIMA;264;BR-101/SC;Ambos;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
29/05/2021;02:19:00;12;Acidente sem VITIMA;275;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
29/05/2021;04:58:00;22;Acidente sem VITIMA;338;BR-101/SC;Sul;Outros;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
29/05/2021;08:34:00;33;Acidente sem VITIMA;404;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
29/05/2021;12:39:51;59;Acidente sem VITIMA;300;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
29/05/2021;01:26:00;7;Acidente sem VITIMA;278;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
29/05/2021;16:14:14;77;Acidente com VITIMA;354;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0
29/05/2021;01:28:00;8;Acidente sem VITIMA;334;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
29/05/2021;17:37:00;81;Acidente com VITIMA;378;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
30/05/2021;17:51:00;107;Atropelamento;260;BR-101/SC;Sul;Atropelamento - Morador/Trabalhador/Estudante;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
30/05/2021;18:25:00;113;Acidente com VITIMA;341;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0
30/05/2021;21:04:31;128;Acidente sem VITIMA;384;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
30/05/2021;05:25:00;22;Acidente sem VITIMA;423;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30/05/2021;09:31:53;45;Acidente sem VITIMA;383;BR-101/SC;Sul;Choque Defensa;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
31/05/2021;15:41:00;103;Acidente sem VITIMA;333;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
31/05/2021;19:11:00;119;Acidente sem VITIMA;313;BR-101/SC;Sul;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
31/05/2021;12:00:00;72;Acidente sem VITIMA;374;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
01/06/2021;19:17:51;115;Acidente sem VITIMA;464;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
01/06/2021;23:00:00;131;Acidente com VITIMA;329;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
01/06/2021;10:39:00;57;Acidente sem VITIMA;298;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
01/06/2021;12:03:00;65;Acidente com VITIMA;353;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
01/06/2021;12:13:00;66;Acidente sem VITIMA;280;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
02/06/2021;18:11:35;103;Acidente sem VITIMA;290;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
02/06/2021;18:40:00;105;Acidente sem VITIMA;344;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
02/06/2021;18:47:00;106;Acidente com VITIMA;455;BR-101/SC;Sul;Atropelamento de Animal;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
02/06/2021;19:05:00;107;Acidente sem VITIMA;344;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
02/06/2021;21:20:31;118;Atropelamento;397,8;BR-101/SC;Norte;Atropelamento - Morador/Trabalhador/Estudante;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0
02/06/2021;22:30:00;123;Acidente sem VITIMA;282;BR-101/SC;Sul;Colisão - Traseira;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
02/06/2021;22:55:45;126;Acidente com VITIMA;286,5;BR-101/SC;Sul;Capotamento;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
02/06/2021;23:44:00;128;Acidente com VITIMA;306;BR-101/SC;Norte;Colisão - Traseira;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0
02/06/2021;06:56:00;15;Acidente com VITIMA;331;BR-101/SC;Ambos;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;3;1;0;0;0
02/06/2021;07:44:00;26;Acidente com VITIMA;326;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
02/06/2021;08:59:00;38;Acidente sem VITIMA;404;BR-101/SC;Ambos;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
02/06/2021;12:11:00;62;Acidente com VITIMA;404;BR-101/SC;Ambos;Engavetamento;2;0;0;0;0;0;0;0;0;1;3;1;0;0;0
02/06/2021;13:31:00;69;Acidente com VITIMA;283;BR-101/SC;Norte;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
03/06/2021;18:17:00;106;Acidente sem VITIMA;299;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
03/06/2021;19:58:00;113;Acidente sem VITIMA;368;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;6;0;0;0;0
03/06/2021;02:57:09;14;Acidente sem VITIMA;328;BR-101/SC;Sul;Choque com objeto sobre a pista;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
03/06/2021;05:26:19;30;Acidente sem VITIMA;392;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
03/06/2021;06:19:00;32;Acidente sem VITIMA;431;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
03/06/2021;10:10:00;58;Acidente com VITIMA FATAL;350;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;3;2;0;1
03/06/2021;10:38:00;60;Acidente com VITIMA;277;BR-101/SC;Sul;Colisão - Frontal;2;0;0;1;0;0;0;0;0;0;2;0;1;0;0
04/06/2021;00:38:00;1;Acidente sem VITIMA;454;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
04/06/2021;16:37:00;101;Acidente sem VITIMA;271;BR-101/SC;Sul;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
04/06/2021;19:38:42;119;Acidente sem VITIMA;452;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
04/06/2021;20:31:05;124;Acidente sem VITIMA;334;BR-101/SC;Sul;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
04/06/2021;04:48:00;15;Acidente sem VITIMA;396;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
04/06/2021;07:41:00;24;Acidente sem VITIMA;334;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
04/06/2021;09:07:00;40;Acidente sem VITIMA;285;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
04/06/2021;09:22:00;42;Acidente sem VITIMA;358;BR-101/SC;Norte;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
04/06/2021;10:51:00;53;Acidente sem VITIMA;256;BR-101/SC;Norte;Colisão - Lateral;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
04/06/2021;14:29:22;76;Acidente sem VITIMA;290;BR-101/SC;Norte;Choque Defensa;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
04/06/2021;15:17:00;82;Acidente sem VITIMA;379;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
